AÑO;MES;CCAA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES;ESTANCIA_MEDIA
2020;4;Andalucía;Europa;Turquía;833.0;3556.0;4.3
2020;4;Andalucía;Europa;Ucrania;1407.0;7874.0;5.6
2020;4;Andalucía;Oceanía;Australia;115.0;1086.0;9.4
2020;4;Andalucía;África;Argelia;496.0;3710.0;7.5
2020;4;Andalucía;África;Costa de Marfil;88.0;642.0;7.3
2020;4;Andalucía;África;Egipto;364.0;1164.0;3.2
2020;4;Andalucía;África;Ghana;93.0;930.0;10.0
2020;4;Andalucía;África;Guinea Ecuatorial;32.0;624.0;19.5
2020;4;Andalucía;África;Kenia;76.0;555.0;7.3
2020;4;Andalucía;África;Mali;318.0;3380.0;10.6
2020;4;Andalucía;África;Marruecos;11334.0;110478.0;9.7
2020;4;Andalucía;África;Mauritania;81.0;912.0;11.3
2020;4;Andalucía;África;Nigeria;365.0;3098.0;8.5
2020;4;Andalucía;África;Senegal;187.0;2368.0;12.7
2020;4;Andalucía;África;Sudáfrica;44.0;297.0;6.8
2020;4;Andalucía;África;Túnez;60.0;549.0;9.2
2020;4;Región de Murcia;América;Argentina;41.0;422.0;10.3
2020;4;Región de Murcia;América;Brasil;54.0;697.0;12.9
2020;4;Región de Murcia;América;Colombia;215.0;3225.0;15.0
2020;4;Región de Murcia;América;Ecuador;105.0;1481.0;14.1
2020;4;Región de Murcia;América;Estados Unidos de América;586.0;9962.0;17.0
2020;4;Región de Murcia;América;México;32.0;282.0;8.8
2020;4;Región de Murcia;América;Nicaragua;63.0;819.0;13.0
2020;4;Región de Murcia;Asia;China;121.0;1452.0;12.0
2020;4;Región de Murcia;Asia;Filipinas;156.0;764.0;4.9
2020;4;Región de Murcia;Asia;India;172.0;1496.0;8.7
2020;4;Región de Murcia;Asia;Siria;42.0;185.0;4.4
2020;4;Región de Murcia;Europa;Alemania;3790.0;90202.0;23.8
2020;4;Región de Murcia;Europa;Austria;213.0;2705.0;12.7
2020;4;Región de Murcia;Europa;Bulgaria;138.0;1518.0;11.0
2020;4;Región de Murcia;Europa;Bélgica;571.0;10506.0;18.4
2020;4;Región de Murcia;Europa;Croacia;37.0;181.0;4.9
2020;4;Región de Murcia;Europa;Dinamarca;334.0;4977.0;14.9
2020;4;Región de Murcia;Europa;Eslovenia;30.0;285.0;9.5
2020;4;Región de Murcia;Europa;Estonia;42.0;483.0;11.5
2020;4;Región de Murcia;Europa;Finlandia;30.0;318.0;10.6
2020;4;Región de Murcia;Europa;Francia;3286.0;57176.0;17.4
2020;4;Región de Murcia;Europa;Grecia;46.0;308.0;6.7
2020;4;Región de Murcia;Europa;Hungría;40.0;192.0;4.8
2020;4;Región de Murcia;Europa;Irlanda;414.0;7079.0;17.1
2020;4;Región de Murcia;Europa;Italia;1991.0;24888.0;12.5
2020;4;Región de Murcia;Europa;Letonia;162.0;778.0;4.8
2020;4;Región de Murcia;Europa;Liechtenstein;86.0;903.0;10.5
2020;4;Región de Murcia;Europa;Lituania;201.0;985.0;4.9
2020;4;Región de Murcia;Europa;Luxemburgo;261.0;3576.0;13.7
2020;4;Región de Murcia;Europa;Noruega;118.0;2372.0;20.1
2020;4;Región de Murcia;Europa;Países Bajos;3870.0;54180.0;14.0
2020;4;Región de Murcia;Europa;Polonia;569.0;4040.0;7.1
2020;4;Región de Murcia;Europa;Portugal;446.0;6512.0;14.6
2020;4;Región de Murcia;Europa;Reino Unido;2774.0;56312.0;20.3
2020;4;Región de Murcia;Europa;República Checa;90.0;540.0;6.0
2020;4;Región de Murcia;Europa;Rumanía;327.0;3499.0;10.7
2020;4;Región de Murcia;Europa;Rusia;118.0;1074.0;9.1
2020;4;Región de Murcia;Europa;Suecia;3270.0;36297.0;11.1
2020;4;Región de Murcia;Europa;Suiza;96.0;1901.0;19.8
2020;4;Región de Murcia;Europa;Turquía;82.0;492.0;6.0
2020;4;Región de Murcia;Europa;Ucrania;174.0;1322.0;7.6
2020;4;Región de Murcia;Oceanía;Australia;32.0;288.0;9.0
2020;4;Región de Murcia;África;Argelia;193.0;2297.0;11.9
2020;4;Región de Murcia;África;Egipto;69.0;207.0;3.0
2020;4;Región de Murcia;África;Ghana;35.0;504.0;14.4
2020;4;Región de Murcia;África;Mali;45.0;477.0;10.6
2020;4;Región de Murcia;África;Marruecos;1963.0;27875.0;14.2
2020;4;Región de Murcia;África;Nigeria;54.0;437.0;8.1
2020;4;Región de Murcia;África;Senegal;34.0;275.0;8.1
2020;5;Andalucía;América;Argentina;455.0;6292.0;13.8
2020;5;Andalucía;América;Brasil;586.0;6846.0;11.7
2020;5;Andalucía;América;Canadá;59.0;533.0;9.0
2020;5;Andalucía;América;Chile;83.0;1017.0;12.3
2020;5;Andalucía;América;Colombia;574.0;7289.0;12.7
2020;5;Andalucía;América;Ecuador;70.0;1098.0;15.7
2020;5;Andalucía;América;El Salvador;31.0;427.0;13.8
2020;5;Andalucía;América;Estados Unidos de América;19542.0;133452.0;6.8
2020;5;Andalucía;América;México;503.0;4558.0;9.1
2020;5;Andalucía;América;Nicaragua;237.0;2721.0;11.5
2020;5;Andalucía;América;Panamá;54.0;740.0;13.7
2020;5;Andalucía;América;Paraguay;104.0;1417.0;13.6
2020;5;Andalucía;América;Perú;124.0;1588.0;12.8
2020;5;Andalucía;América;Uruguay;36.0;460.0;12.8
2020;5;Andalucía;América;Venezuela;294.0;5777.0;19.6
2020;5;Andalucía;Asia;Arabia Saudí;83.0;1074.0;12.9
2020;5;Andalucía;Asia;China;2300.0;14727.0;6.4
2020;5;Andalucía;Asia;Corea;44.0;286.0;6.5
2020;5;Andalucía;Asia;Emiratos Árabes Unidos;266.0;2086.0;7.8
2020;5;Andalucía;Asia;Filipinas;4761.0;0.0;
2020;5;Andalucía;Asia;India;1472.0;6054.0;4.1
2020;5;Andalucía;Asia;Indonesia;261.0;1105.0;4.2
2020;5;Andalucía;Asia;Irán;116.0;1311.0;11.3
2020;5;Andalucía;Asia;Israel;120.0;625.0;5.2
2020;5;Andalucía;Asia;Japón;56.0;935.0;16.7
2020;5;Andalucía;Asia;Kazajstán;33.0;357.0;10.8
2020;5;Andalucía;Asia;Líbano;35.0;276.0;7.9
2020;5;Andalucía;Asia;Malasia;48.0;295.0;6.1
2020;5;Andalucía;Asia;Myanmar;67.0;270.0;4.0
2020;5;Andalucía;Asia;Pakistán;35.0;324.0;9.3
2020;5;Andalucía;Asia;Qatar;40.0;621.0;15.5
2020;5;Andalucía;Asia;Singapur;59.0;381.0;6.5
2020;5;Andalucía;Asia;Siria;33.0;159.0;4.8
2020;5;Andalucía;Asia;Sri Lanka;79.0;362.0;4.6
2020;5;Andalucía;Asia;Tailandia;310.0;1076.0;3.5
2020;5;Andalucía;Asia;Vietnam;63.0;349.0;5.5
2020;5;Andalucía;Europa;Alemania;12943.0;308039.0;23.8
2020;5;Andalucía;Europa;Andorra;49.0;577.0;11.8
2020;5;Andalucía;Europa;Austria;1736.0;16683.0;9.6
2020;5;Andalucía;Europa;Belarús;42.0;228.0;5.4
2020;5;Andalucía;Europa;Bulgaria;1520.0;19980.0;13.1
2020;5;Andalucía;Europa;Bélgica;2600.0;41238.0;15.9
2020;5;Andalucía;Europa;Croacia;328.0;1996.0;6.1
2020;5;Andalucía;Europa;Dinamarca;2163.0;28030.0;13.0
2020;5;Andalucía;Europa;Eslovenia;56.0;536.0;9.6
2020;5;Andalucía;Europa;Estonia;680.0;7592.0;11.2
2020;5;Andalucía;Europa;Finlandia;1380.0;21657.0;15.7
2020;5;Andalucía;Europa;Francia;16917.0;296902.0;17.6
2020;5;Andalucía;Europa;Georgia;82.0;434.0;5.3
2020;5;Andalucía;Europa;Grecia;629.0;3105.0;4.9
2020;5;Andalucía;Europa;Hungría;235.0;2718.0;11.6
2020;5;Andalucía;Europa;Irlanda;1625.0;34270.0;21.1
2020;5;Andalucía;Europa;Italia;4907.0;72710.0;14.8
2020;5;Andalucía;Europa;Letonia;551.0;4062.0;7.4
2020;5;Andalucía;Europa;Liechtenstein;254.0;3039.0;12.0
2020;5;Andalucía;Europa;Lituania;590.0;3997.0;6.8
2020;5;Andalucía;Europa;Luxemburgo;2191.0;32496.0;14.8
2020;5;Andalucía;Europa;Malta;70.0;743.0;10.6
2020;5;Andalucía;Europa;Moldavia;44.0;413.0;9.4
2020;5;Andalucía;Europa;Noruega;640.0;8371.0;13.1
2020;5;Andalucía;Europa;Países Bajos;18435.0;226201.0;12.3
2020;5;Andalucía;Europa;Polonia;3046.0;24136.0;7.9
2020;5;Andalucía;Europa;Portugal;8003.0;89506.0;11.2
2020;5;Andalucía;Europa;Reino Unido;18885.0;313553.0;13.65
2020;5;Andalucía;Europa;República Checa;385.0;4490.0;11.7
2020;5;Andalucía;Europa;República Eslovaca;117.0;927.0;7.9
2020;5;Andalucía;Europa;Rumanía;5134.0;64854.0;12.6
2020;5;Andalucía;Europa;Rusia;2045.0;17251.0;8.4
2020;5;Andalucía;Europa;Serbia;61.0;411.0;6.7
2020;5;Andalucía;Europa;Suecia;13094.0;160853.0;12.3
2020;5;Andalucía;Europa;Suiza;739.0;12215.0;16.5
2020;5;Andalucía;Europa;Turquía;726.0;3552.0;4.9
2020;5;Andalucía;Europa;Ucrania;1366.0;7461.0;5.5
2020;5;Andalucía;Oceanía;Australia;89.0;860.0;9.7
2020;5;Andalucía;África;Argelia;801.0;3942.0;4.9
2020;5;Andalucía;África;Costa de Marfil;93.0;654.0;7.0
2020;5;Andalucía;África;Egipto;194.0;819.0;4.2
2020;5;Andalucía;África;Ghana;117.0;1325.0;11.3
2020;5;Andalucía;África;Guinea Ecuatorial;35.0;450.0;12.9
2020;5;Andalucía;África;Kenia;72.0;631.0;8.8
2020;5;Andalucía;África;Mali;312.0;3079.0;9.9
2020;5;Andalucía;África;Marruecos;13308.0;130929.0;9.8
2020;5;Andalucía;África;Mauricio;41.0;206.0;5.0
2020;5;Andalucía;África;Mauritania;72.0;642.0;8.9
2020;5;Andalucía;África;Nigeria;407.0;2974.0;7.3
2020;5;Andalucía;África;Senegal;139.0;1046.0;7.5
2020;5;Andalucía;África;Sudáfrica;63.0;458.0;7.3
2020;5;Andalucía;África;Túnez;56.0;302.0;5.4
2020;5;Región de Murcia;América;Argentina;34.0;320.0;9.4
2020;5;Región de Murcia;América;Brasil;52.0;406.0;7.8
2020;5;Región de Murcia;América;Colombia;197.0;2797.0;14.2
2020;5;Región de Murcia;América;Ecuador;70.0;945.0;13.5
2020;5;Región de Murcia;América;Estados Unidos de América;526.0;7469.0;14.2
2020;5;Región de Murcia;América;México;47.0;606.0;12.9
2020;5;Región de Murcia;América;Nicaragua;69.0;752.0;10.9
2020;5;Región de Murcia;América;Venezuela;36.0;371.0;10.3
2020;5;Región de Murcia;Asia;China;152.0;1596.0;10.5
2020;5;Región de Murcia;Asia;Filipinas;172.0;654.0;3.8
2020;5;Región de Murcia;Asia;India;151.0;1268.0;8.4
2020;5;Región de Murcia;Asia;Siria;37.0;130.0;3.5
2020;5;Región de Murcia;Europa;Alemania;3370.0;84924.0;25.2
2020;5;Región de Murcia;Europa;Austria;574.0;5855.0;10.2
2020;5;Región de Murcia;Europa;Bulgaria;183.0;1848.0;10.1
2020;5;Región de Murcia;Europa;Bélgica;665.0;10640.0;16.0
2020;5;Región de Murcia;Europa;Croacia;42.0;315.0;7.5
2020;5;Región de Murcia;Europa;Dinamarca;361.0;4404.0;12.2
2020;5;Región de Murcia;Europa;Eslovenia;36.0;342.0;9.5
2020;5;Región de Murcia;Europa;Estonia;50.0;465.0;9.3
2020;5;Región de Murcia;Europa;Francia;4042.0;68310.0;16.9
2020;5;Región de Murcia;Europa;Hungría;45.0;378.0;8.4
2020;5;Región de Murcia;Europa;Irlanda;446.0;8117.0;18.2
2020;5;Región de Murcia;Europa;Italia;1452.0;16843.0;11.6
2020;5;Región de Murcia;Europa;Letonia;161.0;789.0;4.9
2020;5;Región de Murcia;Europa;Liechtenstein;94.0;1062.0;11.3
2020;5;Región de Murcia;Europa;Lituania;227.0;1022.0;4.5
2020;5;Región de Murcia;Europa;Luxemburgo;436.0;5842.0;13.4
2020;5;Región de Murcia;Europa;Noruega;56.0;812.0;14.5
2020;5;Región de Murcia;Europa;Países Bajos;4884.0;59096.0;12.1
2020;5;Región de Murcia;Europa;Polonia;675.0;4793.0;7.1
2020;5;Región de Murcia;Europa;Portugal;666.0;11255.0;16.9
2020;5;Región de Murcia;Europa;Reino Unido;2765.0;58618.0;21.2
2020;5;Región de Murcia;Europa;República Checa;65.0;416.0;6.4
2020;5;Región de Murcia;Europa;Rumanía;362.0;3620.0;10.0
2020;5;Región de Murcia;Europa;Rusia;105.0;798.0;7.6
2020;5;Región de Murcia;Europa;Suecia;3247.0;35717.0;11.0
2020;5;Región de Murcia;Europa;Suiza;93.0;1488.0;16.0
2020;5;Región de Murcia;Europa;Turquía;55.0;209.0;3.8
2020;5;Región de Murcia;Europa;Ucrania;184.0;1398.0;7.6
2020;5;Región de Murcia;Oceanía;Australia;35.0;263.0;7.5
2020;5;Región de Murcia;África;Argelia;174.0;1340.0;7.7
2020;5;Región de Murcia;África;Egipto;36.0;0.0;
2020;5;Región de Murcia;África;Ghana;55.0;770.0;14.0
2020;5;Región de Murcia;África;Mali;65.0;618.0;9.5
2020;5;Región de Murcia;África;Marruecos;1851.0;26284.0;14.2
2020;5;Región de Murcia;África;Nigeria;67.0;637.0;9.5
2020;6;Andalucía;América;Argentina;386.0;4017.0;10.4
2020;6;Andalucía;América;Brasil;444.0;3206.0;7.2
2020;6;Andalucía;América;Canadá;83.0;485.0;5.8
2020;6;Andalucía;América;Chile;73.0;679.0;9.3
2020;6;Andalucía;América;Colombia;579.0;6470.0;11.2
2020;6;Andalucía;América;Ecuador;59.0;645.0;10.9
2020;6;Andalucía;América;Estados Unidos de América;18766.0;94613.0;5.0
2020;6;Andalucía;América;México;345.0;3491.0;10.1
2020;6;Andalucía;América;Nicaragua;133.0;1321.0;9.9
2020;6;Andalucía;América;Panamá;63.0;349.0;5.5
2020;6;Andalucía;América;Paraguay;100.0;930.0;9.3
2020;6;Andalucía;América;Perú;104.0;1076.0;10.3
2020;6;Andalucía;América;Uruguay;54.0;299.0;5.5
2020;6;Andalucía;América;Venezuela;282.0;2555.0;9.1
2020;6;Andalucía;Asia;Arabia Saudí;81.0;888.0;11.0
2020;6;Andalucía;Asia;Azerbaiyán;31.0;210.0;6.8
2020;6;Andalucía;Asia;China;2468.0;12971.0;5.3
2020;6;Andalucía;Asia;Corea;48.0;301.0;6.3
2020;6;Andalucía;Asia;Emiratos Árabes Unidos;253.0;2032.0;8.0
2020;6;Andalucía;Asia;Filipinas;4249.0;13051.0;3.1
2020;6;Andalucía;Asia;India;1148.0;4382.0;3.8
2020;6;Andalucía;Asia;Indonesia;145.0;741.0;5.1
2020;6;Andalucía;Asia;Irán;93.0;1156.0;12.4
2020;6;Andalucía;Asia;Israel;141.0;555.0;3.9
2020;6;Andalucía;Asia;Japón;78.0;703.0;9.0
2020;6;Andalucía;Asia;Kazajstán;32.0;266.0;8.3
2020;6;Andalucía;Asia;Malasia;58.0;266.0;4.6
2020;6;Andalucía;Asia;Myanmar;40.0;88.0;2.2
2020;6;Andalucía;Asia;Pakistán;33.0;239.0;7.2
2020;6;Andalucía;Asia;Singapur;47.0;198.0;4.2
2020;6;Andalucía;Asia;Siria;36.0;131.0;3.6
2020;6;Andalucía;Asia;Sri Lanka;92.0;284.0;3.1
2020;6;Andalucía;Asia;Tailandia;429.0;1303.0;3.0
2020;6;Andalucía;Asia;Vietnam;32.0;208.0;6.5
2020;6;Andalucía;Europa;Alemania;17261.0;188178.0;10.9
2020;6;Andalucía;Europa;Andorra;90.0;650.0;7.2
2020;6;Andalucía;Europa;Austria;2201.0;14593.0;6.6
2020;6;Andalucía;Europa;Belarús;50.0;304.0;6.1
2020;6;Andalucía;Europa;Bulgaria;1252.0;11857.0;9.5
2020;6;Andalucía;Europa;Bélgica;3409.0;32604.0;9.6
2020;6;Andalucía;Europa;Croacia;306.0;2039.0;6.7
2020;6;Andalucía;Europa;Dinamarca;2613.0;26222.0;10.0
2020;6;Andalucía;Europa;Eslovenia;54.0;474.0;8.8
2020;6;Andalucía;Europa;Estonia;1022.0;9364.0;9.2
2020;6;Andalucía;Europa;Finlandia;1238.0;12821.0;10.4
2020;6;Andalucía;Europa;Francia;25279.0;233513.0;9.2
2020;6;Andalucía;Europa;Georgia;81.0;332.0;4.1
2020;6;Andalucía;Europa;Grecia;592.0;3032.0;5.1
2020;6;Andalucía;Europa;Hungría;319.0;2962.0;9.3
2020;6;Andalucía;Europa;Irlanda;1630.0;16398.0;10.1
2020;6;Andalucía;Europa;Islandia;33.0;384.0;11.6
2020;6;Andalucía;Europa;Italia;6430.0;53183.0;8.3
2020;6;Andalucía;Europa;Letonia;578.0;4191.0;7.3
2020;6;Andalucía;Europa;Liechtenstein;290.0;2112.0;7.3
2020;6;Andalucía;Europa;Lituania;616.0;3740.0;6.1
2020;6;Andalucía;Europa;Luxemburgo;3117.0;28585.0;9.2
2020;6;Andalucía;Europa;Malta;99.0;936.0;9.5
2020;6;Andalucía;Europa;Moldavia;48.0;302.0;6.3
2020;6;Andalucía;Europa;Noruega;727.0;8016.0;11.0
2020;6;Andalucía;Europa;Países Bajos;22220.0;173400.0;7.8
2020;6;Andalucía;Europa;Polonia;3192.0;20667.0;6.5
2020;6;Andalucía;Europa;Portugal;8877.0;58439.0;6.6
2020;6;Andalucía;Europa;Reino Unido;24074.0;200616.0;7.45
2020;6;Andalucía;Europa;República Checa;416.0;3566.0;8.6
2020;6;Andalucía;Europa;República Eslovaca;151.0;1167.0;7.7
2020;6;Andalucía;Europa;Rumanía;4108.0;39562.0;9.6
2020;6;Andalucía;Europa;Rusia;1920.0;12464.0;6.5
2020;6;Andalucía;Europa;Serbia;55.0;327.0;5.9
2020;6;Andalucía;Europa;Suecia;14668.0;120431.0;8.2
2020;6;Andalucía;Europa;Suiza;976.0;9550.0;9.8
2020;6;Andalucía;Europa;Turquía;616.0;2529.0;4.1
2020;6;Andalucía;Europa;Ucrania;1538.0;7219.0;4.7
2020;6;Andalucía;Oceanía;Australia;104.0;702.0;6.8
2020;6;Andalucía;África;Argelia;785.0;3675.0;4.7
2020;6;Andalucía;África;Costa de Marfil;69.0;399.0;5.8
2020;6;Andalucía;África;Egipto;182.0;576.0;3.2
2020;6;Andalucía;África;Ghana;91.0;947.0;10.4
2020;6;Andalucía;África;Guinea Ecuatorial;40.0;436.0;10.9
2020;6;Andalucía;África;Kenia;66.0;386.0;5.8
2020;6;Andalucía;África;Mali;243.0;1750.0;7.2
2020;6;Andalucía;África;Marruecos;15494.0;113108.0;7.3
2020;6;Andalucía;África;Mauricio;35.0;71.0;2.0
2020;6;Andalucía;África;Mauritania;74.0;600.0;8.1
2020;6;Andalucía;África;Nigeria;270.0;2000.0;7.4
2020;6;Andalucía;África;Senegal;172.0;1179.0;6.9
2020;6;Andalucía;África;Sudáfrica;47.0;383.0;8.1
2020;6;Andalucía;África;Túnez;49.0;216.0;4.4
2020;6;Región de Murcia;América;Argentina;33.0;366.0;11.1
2020;6;Región de Murcia;América;Brasil;49.0;377.0;7.7
2020;6;Región de Murcia;América;Colombia;211.0;2574.0;12.2
2020;6;Región de Murcia;América;Ecuador;55.0;677.0;12.3
2020;6;Región de Murcia;América;Estados Unidos de América;603.0;4764.0;7.9
2020;6;Región de Murcia;América;Nicaragua;46.0;607.0;13.2
2020;6;Región de Murcia;Asia;China;171.0;1505.0;8.8
2020;6;Región de Murcia;Asia;Filipinas;173.0;727.0;4.2
2020;6;Región de Murcia;Asia;India;158.0;837.0;5.3
2020;6;Región de Murcia;Asia;Siria;37.0;141.0;3.8
2020;6;Región de Murcia;Europa;Alemania;4364.0;46258.0;10.6
2020;6;Región de Murcia;Europa;Austria;477.0;3625.0;7.6
2020;6;Región de Murcia;Europa;Bulgaria;194.0;1513.0;7.8
2020;6;Región de Murcia;Europa;Bélgica;778.0;7469.0;9.6
2020;6;Región de Murcia;Europa;Croacia;49.0;216.0;4.4
2020;6;Región de Murcia;Europa;Dinamarca;434.0;3949.0;9.1
2020;6;Región de Murcia;Europa;Estonia;56.0;504.0;9.0
2020;6;Región de Murcia;Europa;Francia;5440.0;47328.0;8.7
2020;6;Región de Murcia;Europa;Grecia;66.0;284.0;4.3
2020;6;Región de Murcia;Europa;Hungría;37.0;337.0;9.1
2020;6;Región de Murcia;Europa;Irlanda;411.0;3494.0;8.5
2020;6;Región de Murcia;Europa;Italia;1816.0;13802.0;7.6
2020;6;Región de Murcia;Europa;Letonia;118.0;507.0;4.3
2020;6;Región de Murcia;Europa;Liechtenstein;133.0;984.0;7.4
2020;6;Región de Murcia;Europa;Lituania;157.0;628.0;4.0
2020;6;Región de Murcia;Europa;Luxemburgo;598.0;4605.0;7.7
2020;6;Región de Murcia;Europa;Noruega;64.0;730.0;11.4
2020;6;Región de Murcia;Europa;Países Bajos;5746.0;41946.0;7.3
2020;6;Región de Murcia;Europa;Polonia;692.0;4014.0;5.8
2020;6;Región de Murcia;Europa;Portugal;767.0;11735.0;15.3
2020;6;Región de Murcia;Europa;Reino Unido;3150.0;34020.0;10.8
2020;6;Región de Murcia;Europa;República Checa;81.0;429.0;5.3
2020;6;Región de Murcia;Europa;República Eslovaca;38.0;224.0;5.9
2020;6;Región de Murcia;Europa;Rumanía;309.0;2503.0;8.1
2020;6;Región de Murcia;Europa;Rusia;104.0;718.0;6.9
2020;6;Región de Murcia;Europa;Suecia;3469.0;26364.0;7.6
2020;6;Región de Murcia;Europa;Suiza;115.0;1047.0;9.1
2020;6;Región de Murcia;Europa;Turquía;62.0;329.0;5.3
2020;6;Región de Murcia;Europa;Ucrania;241.0;1326.0;5.5
2020;6;Región de Murcia;Oceanía;Australia;38.0;217.0;5.7
2020;6;Región de Murcia;África;Argelia;289.0;1907.0;6.6
2020;6;Región de Murcia;África;Egipto;41.0;176.0;4.3
2020;6;Región de Murcia;África;Ghana;38.0;426.0;11.2
2020;6;Región de Murcia;África;Mali;37.0;296.0;8.0
2020;6;Región de Murcia;África;Marruecos;2423.0;27138.0;11.2
2020;6;Región de Murcia;África;Nigeria;48.0;466.0;9.7
2020;6;Región de Murcia;África;Senegal;31.0;251.0;8.1
2020;7;Andalucía;América;Argentina;332.0;3860.0;11.6
2020;7;Andalucía;América;Brasil;650.0;6408.0;9.9
2020;7;Andalucía;América;Canadá;260.0;1835.0;7.1
2020;7;Andalucía;América;Chile;118.0;1219.0;10.3
2020;7;Andalucía;América;Colombia;670.0;10002.0;14.9
2020;7;Andalucía;América;Ecuador;80.0;1243.0;15.5
2020;7;Andalucía;América;El Salvador;33.0;356.0;10.8
2020;7;Andalucía;América;Estados Unidos de América;23466.0;160985.0;6.9
2020;7;Andalucía;América;México;397.0;4954.0;12.5
2020;7;Andalucía;América;Nicaragua;164.0;2134.0;13.0
2020;7;Andalucía;América;Panamá;62.0;715.0;11.5
2020;7;Andalucía;América;Paraguay;95.0;873.0;9.2
2020;7;Andalucía;América;Perú;114.0;1841.0;16.1
2020;7;Andalucía;América;Uruguay;51.0;506.0;9.9
2020;7;Andalucía;América;Venezuela;175.0;3363.0;19.2
2020;7;Andalucía;Asia;Arabia Saudí;101.0;1166.0;11.5
2020;7;Andalucía;Asia;Azerbaiyán;47.0;1358.0;28.9
2020;7;Andalucía;Asia;China;3000.0;19221.0;6.4
2020;7;Andalucía;Asia;Corea;58.0;352.0;6.1
2020;7;Andalucía;Asia;Emiratos Árabes Unidos;580.0;4718.0;8.1
2020;7;Andalucía;Asia;Filipinas;4670.0;17085.0;3.7
2020;7;Andalucía;Asia;India;1165.0;5846.0;5.0
2020;7;Andalucía;Asia;Indonesia;115.0;571.0;5.0
2020;7;Andalucía;Asia;Irán;90.0;882.0;9.8
2020;7;Andalucía;Asia;Israel;216.0;1434.0;6.6
2020;7;Andalucía;Asia;Japón;83.0;1334.0;16.1
2020;7;Andalucía;Asia;Kazajstán;35.0;405.0;11.6
2020;7;Andalucía;Asia;Líbano;31.0;238.0;7.7
2020;7;Andalucía;Asia;Malasia;115.0;892.0;7.8
2020;7;Andalucía;Asia;Myanmar;54.0;196.0;3.6
2020;7;Andalucía;Asia;Pakistán;40.0;569.0;14.2
2020;7;Andalucía;Asia;Qatar;60.0;601.0;10.0
2020;7;Andalucía;Asia;Singapur;95.0;840.0;8.8
2020;7;Andalucía;Asia;Sri Lanka;106.0;432.0;4.1
2020;7;Andalucía;Asia;Tailandia;395.0;1868.0;4.7
2020;7;Andalucía;Asia;Vietnam;47.0;272.0;5.8
2020;7;Andalucía;Europa;Alemania;38600.0;571798.0;14.8
2020;7;Andalucía;Europa;Andorra;447.0;4202.0;9.4
2020;7;Andalucía;Europa;Austria;6703.0;85614.0;12.8
2020;7;Andalucía;Europa;Belarús;55.0;476.0;8.7
2020;7;Andalucía;Europa;Bulgaria;877.0;9086.0;10.4
2020;7;Andalucía;Europa;Bélgica;29071.0;252127.0;8.7
2020;7;Andalucía;Europa;Croacia;458.0;3831.0;8.4
2020;7;Andalucía;Europa;Dinamarca;9564.0;107452.0;11.2
2020;7;Andalucía;Europa;Eslovenia;155.0;1235.0;8.0
2020;7;Andalucía;Europa;Estonia;1032.0;12335.0;12.0
2020;7;Andalucía;Europa;Finlandia;2562.0;28600.0;11.2
2020;7;Andalucía;Europa;Francia;61238.0;698894.0;11.4
2020;7;Andalucía;Europa;Georgia;108.0;804.0;7.4
2020;7;Andalucía;Europa;Grecia;700.0;4827.0;6.9
2020;7;Andalucía;Europa;Hungría;1220.0;9895.0;8.1
2020;7;Andalucía;Europa;Irlanda;4292.0;41277.0;9.6
2020;7;Andalucía;Europa;Islandia;77.0;855.0;11.1
2020;7;Andalucía;Europa;Italia;12879.0;142495.0;11.1
2020;7;Andalucía;Europa;Letonia;839.0;8946.0;10.7
2020;7;Andalucía;Europa;Liechtenstein;298.0;3461.0;11.6
2020;7;Andalucía;Europa;Lituania;716.0;6026.0;8.4
2020;7;Andalucía;Europa;Luxemburgo;5139.0;71104.0;13.8
2020;7;Andalucía;Europa;Malta;266.0;2700.0;10.2
2020;7;Andalucía;Europa;Moldavia;64.0;537.0;8.4
2020;7;Andalucía;Europa;Noruega;3061.0;32693.0;10.7
2020;7;Andalucía;Europa;Países Bajos;43276.0;446943.0;10.3
2020;7;Andalucía;Europa;Polonia;6799.0;56017.0;8.2
2020;7;Andalucía;Europa;Portugal;19457.0;143155.0;7.4
2020;7;Andalucía;Europa;Reino Unido;72833.0;651662.0;8.95
2020;7;Andalucía;Europa;República Checa;1480.0;12003.0;8.1
2020;7;Andalucía;Europa;República Eslovaca;324.0;3004.0;9.3
2020;7;Andalucía;Europa;Rumanía;3067.0;31182.0;10.2
